ISOTime,FLOW,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
22/05/2015 00:00:00,0.21,0,25.39,0,0,0,245.32,1600,7.58,0.001,0.02,1.47,0.36,0.23,0.02,199.93,49.98,24.99,6.25,0.18,0.04,12.43,1.88,0.12,6.22,0.94,0.06,15.54,2.35,0.15,0
23/05/2015 00:00:00,0.2,0,25.39,0,0,0,245.01,1600,7.58,0.001,0.02,1.44,0.36,0.23,0.02,196.89,49.22,24.61,6.15,0.17,0.04,12.37,1.87,0.12,6.18,0.93,0.06,15.46,2.33,0.15,0
24/05/2015 00:00:00,0.19,0,25.39,0,0,0,244.7,1600,7.58,0.001,0.02,1.41,0.36,0.23,0.02,193.86,48.46,24.23,6.06,0.17,0.04,12.31,1.86,0.12,6.15,0.93,0.06,15.38,2.32,0.15,0
25/05/2015 00:00:00,0.19,0,25.39,0,0,0,244.39,1600,7.58,0.001,0.02,1.38,0.36,0.24,0.02,190.82,47.7,23.85,5.96,0.16,0.04,12.24,1.85,0.12,6.12,0.92,0.06,15.3,2.31,0.14,0
26/05/2015 00:00:00,0.19,0,25.39,0,0,0,244.08,1600,7.58,0.001,0.02,1.35,0.36,0.24,0.02,187.78,46.94,23.47,5.87,0.16,0.04,12.18,1.84,0.11,6.09,0.92,0.06,15.22,2.3,0.14,0
27/05/2015 00:00:00,0.2,0,25.39,0,0,0,243.77,1600,7.58,0.001,0.02,1.32,0.36,0.24,0.02,184.74,46.18,23.09,5.77,0.15,0.04,12.12,1.83,0.11,6.06,0.91,0.06,15.15,2.29,0.14,0
28/05/2015 00:00:00,0.2,0,25.39,0,0,0,243.46,1600,7.58,0.001,0.02,1.29,0.36,0.24,0.02,181.7,45.43,22.71,5.68,0.15,0.04,12.05,1.82,0.11,6.03,0.91,0.06,15.07,2.27,0.14,0
29/05/2015 00:00:00,0.2,0,25.39,0,0,0,243.15,1600,7.58,0.001,0.02,1.26,0.36,0.25,0.02,178.66,44.67,22.33,5.58,0.14,0.04,11.99,1.81,0.11,6,0.91,0.06,14.99,2.26,0.14,0
30/05/2015 00:00:00,0.2,0,25.39,0,0,0,242.84,1600,7.58,0.001,0.02,1.24,0.36,0.25,0.03,175.62,43.91,21.95,5.49,0.14,0.04,11.93,1.8,0.11,5.96,0.9,0.06,14.91,2.25,0.14,0
31/05/2015 00:00:00,0.21,0,25.39,0,0,0,242.53,1600,7.58,0.001,0.02,1.21,0.36,0.25,0.03,172.58,43.15,21.57,5.39,0.14,0.03,11.87,1.79,0.11,5.93,0.9,0.06,14.83,2.24,0.14,0
01/06/2015 00:00:00,0.2,0,25.39,0,0,0,242.22,1600,7.58,0.001,0.02,1.18,0.36,0.26,0.03,169.55,42.39,21.19,5.3,0.13,0.03,11.8,1.78,0.11,5.9,0.89,0.06,14.75,2.23,0.14,0
02/06/2015 00:00:00,0.18,0,25.39,0,0,0,241.91,1600,7.58,0.001,0.02,1.15,0.36,0.26,0.03,166.51,41.63,20.81,5.2,0.13,0.03,11.74,1.77,0.11,5.87,0.89,0.06,14.68,2.22,0.14,0
03/06/2015 00:00:00,0.18,0,25.39,0,0,0,241.6,1600,7.58,0.001,0.02,1.12,0.36,0.26,0.03,163.47,40.87,20.43,5.11,0.12,0.03,11.68,1.76,0.11,5.84,0.88,0.06,14.6,2.2,0.14,0
04/06/2015 00:00:00,0.18,0,25.39,0,0,0,241.29,1600,7.58,0.001,0.02,1.09,0.36,0.26,0.03,160.43,40.11,20.05,5.01,0.12,0.03,11.61,1.75,0.11,5.81,0.88,0.05,14.52,2.19,0.14,0
05/06/2015 00:00:00,0.17,0,25.39,0,0,0,240.98,1600,7.58,0.001,0.02,1.06,0.36,0.27,0.03,157.39,39.35,19.67,4.92,0.11,0.03,11.55,1.74,0.11,5.78,0.87,0.05,14.44,2.18,0.14,0
06/06/2015 00:00:00,0.17,0,25.39,0,0,0,240.67,1600,7.58,0.001,0.02,1.03,0.36,0.27,0.03,154.35,38.59,19.29,4.82,0.11,0.03,11.49,1.73,0.11,5.74,0.87,0.05,14.36,2.17,0.14,0
07/06/2015 00:00:00,0.17,0,25.39,0,0,0,240.36,1600,7.58,0.001,0.02,1,0.36,0.27,0.03,151.31,37.83,18.91,4.73,0.1,0.03,11.43,1.72,0.11,5.71,0.86,0.05,14.28,2.16,0.13,0
08/06/2015 00:00:00,0.18,0,25.39,0,0,0,240.05,1600,7.58,0.001,0.02,0.97,0.36,0.28,0.03,148.28,37.07,18.53,4.63,0.1,0.02,11.36,1.72,0.11,5.68,0.86,0.05,14.2,2.14,0.13,0
09/06/2015 00:00:00,0.18,0,25.39,0,0,0,239.74,1600,7.58,0.001,0.02,0.94,0.36,0.28,0.03,145.24,36.31,18.15,4.54,0.09,0.02,11.3,1.71,0.11,5.65,0.85,0.05,14.13,2.13,0.13,0
10/06/2015 00:00:00,0.17,0,25.39,0,0,0,239.43,1600,7.58,0.001,0.02,0.91,0.36,0.28,0.03,142.2,35.55,17.77,4.44,0.09,0.02,11.24,1.7,0.11,5.62,0.85,0.05,14.05,2.12,0.13,0
11/06/2015 00:00:00,0.17,0,25.39,0,0,0,239.12,1600,7.58,0.001,0.02,0.88,0.36,0.29,0.03,139.16,34.79,17.39,4.35,0.09,0.02,11.18,1.69,0.11,5.59,0.84,0.05,13.97,2.11,0.13,0
12/06/2015 00:00:00,0.17,0,25.39,0,0,0,238.81,1600,7.58,0.001,0.02,0.85,0.36,0.29,0.03,136.12,34.03,17.02,4.25,0.08,0.02,11.11,1.68,0.1,5.56,0.84,0.05,13.89,2.1,0.13,0
13/06/2015 00:00:00,0.17,0,25.39,0,0,0,238.5,1600,7.58,0.001,0.02,0.82,0.36,0.29,0.03,133.08,33.27,16.64,4.16,0.08,0.02,11.05,1.67,0.1,5.53,0.83,0.05,13.81,2.08,0.13,0
14/06/2015 00:00:00,0.17,0,25.39,0,0,0,238.19,1600,7.58,0.001,0.02,0.79,0.36,0.29,0.03,130.04,32.51,16.26,4.06,0.07,0.02,10.99,1.66,0.1,5.49,0.83,0.05,13.73,2.07,0.13,0
15/06/2015 00:00:00,0.17,0,25.39,0,0,0,237.88,1600,7.58,0.001,0.02,0.76,0.36,0.3,0.03,127.01,31.75,15.88,3.97,0.07,0.02,10.92,1.65,0.1,5.46,0.82,0.05,13.66,2.06,0.13,0
16/06/2015 00:00:00,0.17,0,25.39,0,0,0,237.57,1600,7.58,0.001,0.02,0.74,0.36,0.3,0.03,123.97,30.99,15.5,3.87,0.06,0.02,10.86,1.64,0.1,5.43,0.82,0.05,13.58,2.05,0.13,0
17/06/2015 00:00:00,0.17,0,25.39,0,0,0,237.26,1600,7.58,0.001,0.02,0.71,0.36,0.3,0.03,120.93,30.23,15.12,3.78,0.06,0.01,10.8,1.63,0.1,5.4,0.82,0.05,13.5,2.04,0.13,0
18/06/2015 00:00:00,0.16,0,25.39,0,0,0,236.95,1600,7.58,0.001,0.02,0.68,0.36,0.31,0.03,117.89,29.47,14.74,3.68,0.05,0.01,10.74,1.62,0.1,5.37,0.81,0.05,13.42,2.03,0.13,0
19/06/2015 00:00:00,0.15,0,25.39,0,0,0,236.64,1600,7.58,0.001,0.02,0.65,0.36,0.31,0.03,114.85,28.71,14.36,3.59,0.05,0.01,10.67,1.61,0.1,5.34,0.81,0.05,13.34,2.01,0.13,0
20/06/2015 00:00:00,0.14,0,25.38,0,0,0,236.33,1600,7.58,0.001,0.02,0.62,0.36,0.31,0.03,111.81,27.95,13.98,3.49,0.04,0.01,10.61,1.6,0.1,5.31,0.8,0.05,13.26,2,0.13,0
21/06/2015 00:00:00,0.15,0,25.38,0,0,0,236.02,1600,7.58,0.001,0.02,0.59,0.36,0.31,0.03,108.77,27.19,13.6,3.4,0.04,0.01,10.55,1.59,0.1,5.27,0.8,0.05,13.19,1.99,0.12,0
22/06/2015 00:00:00,0.14,0,25.38,0,0,0,235.71,1600,7.58,0.001,0.02,0.56,0.36,0.32,0.03,105.73,26.43,13.22,3.3,0.03,0.01,10.49,1.58,0.1,5.24,0.79,0.05,13.11,1.98,0.12,0
23/06/2015 00:00:00,0.16,0,25.38,0,0,0,235.4,1600,7.58,0.001,0.02,0.53,0.36,0.32,0.03,102.7,25.67,12.84,3.21,0.03,0.01,10.42,1.57,0.1,5.21,0.79,0.05,13.03,1.97,0.12,0
24/06/2015 00:00:00,0.15,0,25.38,0,0,0,235.09,1600,7.58,0.001,0.02,0.5,0.36,0.32,0.03,99.66,24.91,12.46,3.11,0.03,0.01,10.36,1.56,0.1,5.18,0.78,0.05,12.95,1.95,0.12,0
25/06/2015 00:00:00,0.14,0,25.38,0,0,0,234.78,1600,7.58,0.001,0.02,0.51,0.36,0.33,0.03,103.84,25.96,12.98,3.24,0.02,0.01,10.41,1.57,0.1,5.21,0.79,0.05,13.01,1.96,0.12,0
26/06/2015 00:00:00,0.14,0,25.38,0,0,0,234.47,1600,7.58,0.001,0.02,0.52,0.36,0.34,0.03,108.02,27,13.5,3.38,0.02,0,10.46,1.58,0.1,5.23,0.79,0.05,13.08,1.97,0.12,0
27/06/2015 00:00:00,0.14,0,25.38,0,0,0,234.16,1600,7.58,0.001,0.02,0.53,0.36,0.35,0.04,112.2,28.05,14.02,3.51,0.01,0,10.51,1.59,0.1,5.26,0.79,0.05,13.14,1.98,0.12,0
28/06/2015 00:00:00,0.14,0,25.38,0,0,0,233.85,1600,7.58,0.001,0.02,0.54,0.36,0.36,0.04,116.38,29.09,14.55,3.64,0.01,0,10.56,1.59,0.1,5.28,0.8,0.05,13.2,1.99,0.12,0
29/06/2015 00:00:00,0.14,0,25.38,0,0,0,233.54,1600,7.58,0.001,0.02,0.55,0.36,0.37,0.04,120.56,30.14,15.07,3.77,0.01,0,10.61,1.6,0.1,5.31,0.8,0.05,13.27,2,0.13,0
30/06/2015 00:00:00,0.14,0,25.38,0,0,0,233.23,1600,7.58,0.001,0.02,0.56,0.36,0.38,0.04,124.73,31.18,15.59,3.9,0,0,10.66,1.61,0.1,5.33,0.8,0.05,13.33,2.01,0.13,0
01/07/2015 00:00:00,0.14,0,25.38,0,0,0,232.92,1600,7.58,0.001,0.02,0.57,0.36,0.4,0.04,128.91,32.23,16.11,4.03,0,0,10.71,1.62,0.1,5.36,0.81,0.05,13.39,2.02,0.13,0
02/07/2015 00:00:00,0.14,0,25.38,0,0,0,232.61,1600,7.58,0.001,0.02,0.58,0.36,0.41,0.04,133.09,33.27,16.64,4.16,0,0,10.76,1.62,0.1,5.38,0.81,0.05,13.45,2.03,0.13,0
03/07/2015 00:00:00,0.13,0,25.38,0,0,0,232.3,1600,7.58,0.001,0.02,0.59,0.36,0.42,0.04,137.27,34.32,17.16,4.29,-0.01,0,10.81,1.63,0.1,5.41,0.82,0.05,13.52,2.04,0.13,0
04/07/2015 00:00:00,0.13,0,25.38,0,0,0,231.99,1600,7.58,0.001,0.02,0.6,0.36,0.43,0.04,141.45,35.36,17.68,4.42,-0.01,0,10.86,1.64,0.1,5.43,0.82,0.05,13.58,2.05,0.13,0
05/07/2015 00:00:00,0.13,0,25.38,0,0,0,231.68,1600,7.58,0.001,0.02,0.61,0.36,0.44,0.04,145.63,36.41,18.2,4.55,-0.01,0,10.92,1.65,0.1,5.46,0.82,0.05,13.64,2.06,0.13,0
06/07/2015 00:00:00,0.13,0,25.38,0,0,0,231.37,1600,7.58,0.001,0.02,0.62,0.36,0.45,0.04,149.81,37.45,18.73,4.68,-0.02,0,10.97,1.66,0.1,5.48,0.83,0.05,13.71,2.07,0.13,0
07/07/2015 00:00:00,0.13,0,25.38,0,0,0,231.06,1600,7.58,0.001,0.02,0.63,0.36,0.46,0.05,153.99,38.5,19.25,4.81,-0.02,-0.01,11.02,1.66,0.1,5.51,0.83,0.05,13.77,2.08,0.13,0
08/07/2015 00:00:00,0.13,0,25.38,0,0,0,230.75,1600,7.58,0.001,0.02,0.64,0.36,0.47,0.05,158.17,39.54,19.77,4.94,-0.03,-0.01,11.07,1.67,0.1,5.53,0.84,0.05,13.83,2.09,0.13,0
09/07/2015 00:00:00,0.13,0,25.38,0,0,0,230.44,1600,7.58,0.001,0.02,0.65,0.36,0.48,0.05,162.35,40.59,20.29,5.07,-0.03,-0.01,11.12,1.68,0.1,5.56,0.84,0.05,13.9,2.1,0.13,0
10/07/2015 00:00:00,0.13,0,25.38,0,0,0,230.13,1600,7.58,0.001,0.02,0.66,0.36,0.49,0.05,166.53,41.63,20.82,5.2,-0.03,-0.01,11.17,1.69,0.11,5.58,0.84,0.05,13.96,2.11,0.13,0
11/07/2015 00:00:00,0.13,0,25.38,0,0,0,229.82,1600,7.58,0.001,0.02,0.67,0.36,0.5,0.05,170.71,42.68,21.34,5.33,-0.04,-0.01,11.22,1.69,0.11,5.61,0.85,0.05,14.02,2.12,0.13,0
12/07/2015 00:00:00,0.12,0,25.38,0,0,0,229.51,1600,7.58,0.001,0.02,0.68,0.36,0.51,0.05,174.89,43.72,21.86,5.47,-0.04,-0.01,11.27,1.7,0.11,5.63,0.85,0.05,14.09,2.13,0.13,0
13/07/2015 00:00:00,0.12,0,25.38,0,0,0,229.2,1600,7.58,0.001,0.02,0.69,0.36,0.52,0.05,179.07,44.77,22.38,5.6,-0.04,-0.01,11.32,1.71,0.11,5.66,0.85,0.05,14.15,2.14,0.13,0
14/07/2015 00:00:00,0.12,0,25.38,0,0,0,228.89,1600,7.58,0.001,0.02,0.7,0.36,0.53,0.05,183.25,45.81,22.91,5.73,-0.05,-0.01,11.37,1.72,0.11,5.68,0.86,0.05,14.21,2.15,0.13,0
15/07/2015 00:00:00,0.12,0,25.38,0,0,0,228.58,1600,7.58,0.001,0.02,0.71,0.36,0.54,0.05,187.43,46.86,23.43,5.86,-0.05,-0.01,11.42,1.72,0.11,5.71,0.86,0.05,14.28,2.15,0.13,0
16/07/2015 00:00:00,0.11,0,25.38,0,0,0,228.27,1600,7.58,0.001,0.02,0.72,0.36,0.55,0.06,191.61,47.9,23.95,5.99,-0.06,-0.01,11.47,1.73,0.11,5.74,0.87,0.05,14.34,2.16,0.14,0
17/07/2015 00:00:00,0.11,0,25.38,0,0,0,227.96,1600,7.58,0.001,0.02,0.73,0.36,0.56,0.06,195.79,48.95,24.47,6.12,-0.06,-0.01,11.52,1.74,0.11,5.76,0.87,0.05,14.4,2.17,0.14,0
18/07/2015 00:00:00,0.11,0,25.38,0,0,0,227.65,1600,7.58,0.001,0.02,0.74,0.36,0.57,0.06,199.97,49.99,25,6.25,-0.06,-0.02,11.57,1.75,0.11,5.79,0.87,0.05,14.46,2.18,0.14,0
19/07/2015 00:00:00,0.11,0,25.38,0,0,0,227.34,1600,7.58,0.001,0.02,0.76,0.36,0.58,0.06,204.15,51.04,25.52,6.38,-0.07,-0.02,11.62,1.75,0.11,5.81,0.88,0.05,14.53,2.19,0.14,0
20/07/2015 00:00:00,0.11,0,25.38,0,0,0,227.03,1600,7.58,0.001,0.02,0.77,0.36,0.59,0.06,208.33,52.08,26.04,6.51,-0.07,-0.02,11.67,1.76,0.11,5.84,0.88,0.06,14.59,2.2,0.14,0
21/07/2015 00:00:00,0.11,0,25.38,0,0,0,226.72,1600,7.58,0.001,0.02,0.78,0.36,0.6,0.06,212.51,53.13,26.56,6.64,-0.07,-0.02,11.72,1.77,0.11,5.86,0.88,0.06,14.65,2.21,0.14,0
22/07/2015 00:00:00,0.11,0,25.38,0,0,0,226.41,1600,7.58,0.001,0.02,0.79,0.36,0.61,0.06,216.69,54.17,27.09,6.77,-0.08,-0.02,11.77,1.78,0.11,5.89,0.89,0.06,14.72,2.22,0.14,0
23/07/2015 00:00:00,0.11,0,25.38,0,0,0,226.1,1600,7.58,0.001,0.02,0.77,0.36,0.6,0.06,215.79,53.95,26.97,6.74,-0.06,-0.02,11.75,1.77,0.11,5.87,0.89,0.06,14.68,2.22,0.14,0
24/07/2015 00:00:00,0.11,0,25.38,0,0,0,225.79,1600,7.58,0.001,0.02,0.76,0.36,0.58,0.06,214.89,53.72,26.86,6.72,-0.05,-0.01,11.72,1.77,0.11,5.86,0.88,0.06,14.65,2.21,0.14,0
25/07/2015 00:00:00,0.11,0,25.38,0,0,0,225.48,1600,7.58,0.001,0.02,0.75,0.36,0.56,0.06,213.99,53.5,26.75,6.69,-0.04,-0.01,11.69,1.76,0.11,5.84,0.88,0.06,14.61,2.21,0.14,0
26/07/2015 00:00:00,0.11,0,25.38,0,0,0,225.17,1600,7.58,0.001,0.02,0.73,0.36,0.54,0.05,213.09,53.27,26.64,6.66,-0.03,-0.01,11.66,1.76,0.11,5.83,0.88,0.06,14.58,2.2,0.14,0
27/07/2015 00:00:00,0.1,0,25.38,0,0,0,224.86,1600,7.58,0.001,0.02,0.72,0.36,0.53,0.05,212.2,53.05,26.52,6.63,-0.01,0,11.63,1.76,0.11,5.82,0.88,0.05,14.54,2.19,0.14,0
28/07/2015 00:00:00,0.09,0,25.38,0,0,0,224.56,1600,7.58,0.001,0.02,0.71,0.36,0.51,0.05,211.3,52.82,26.41,6.6,0,0,11.6,1.75,0.11,5.8,0.88,0.05,14.51,2.19,0.14,0
29/07/2015 00:00:00,0.09,0,25.38,0,0,0,224.25,1600,7.58,0.001,0.02,0.7,0.36,0.49,0.05,210.4,52.6,26.3,6.58,0.01,0,11.58,1.75,0.11,5.79,0.87,0.05,14.47,2.18,0.14,0
30/07/2015 00:00:00,0.09,0,25.38,0,0,0,223.94,1600,7.58,0.001,0.02,0.68,0.36,0.47,0.05,209.5,52.38,26.19,6.55,0.03,0.01,11.55,1.74,0.11,5.77,0.87,0.05,14.44,2.18,0.14,0
31/07/2015 00:00:00,0.09,0,25.38,0,0,0,223.63,1600,7.58,0.001,0.02,0.67,0.36,0.46,0.05,208.6,52.15,26.08,6.52,0.04,0.01,11.52,1.74,0.11,5.76,0.87,0.05,14.4,2.17,0.14,0
01/08/2015 00:00:00,0.1,0,25.38,0,0,0,223.32,1600,7.58,0.001,0.02,0.66,0.36,0.44,0.04,207.71,51.93,25.96,6.49,0.05,0.01,11.49,1.73,0.11,5.75,0.87,0.05,14.37,2.17,0.14,0
02/08/2015 00:00:00,0.1,0,25.38,0,0,0,223.01,1600,7.58,0.001,0.02,0.65,0.36,0.42,0.04,206.81,51.7,25.85,6.46,0.06,0.02,11.46,1.73,0.11,5.73,0.87,0.05,14.33,2.16,0.14,0
03/08/2015 00:00:00,0.09,0,25.38,0,0,0,222.7,1600,7.58,0.001,0.02,0.63,0.36,0.41,0.04,205.91,51.48,25.74,6.43,0.08,0.02,11.44,1.73,0.11,5.72,0.86,0.05,14.3,2.16,0.13,0
04/08/2015 00:00:00,0.09,0,25.38,0,0,0,222.39,1600,7.58,0.001,0.02,0.62,0.36,0.39,0.04,205.01,51.25,25.63,6.41,0.09,0.02,11.41,1.72,0.11,5.7,0.86,0.05,14.26,2.15,0.13,0
05/08/2015 00:00:00,0.08,0,25.38,0,0,0,222.08,1600,7.58,0.001,0.02,0.61,0.36,0.37,0.04,204.11,51.03,25.51,6.38,0.1,0.03,11.38,1.72,0.11,5.69,0.86,0.05,14.23,2.15,0.13,0
06/08/2015 00:00:00,0.07,0,25.38,0,0,0,221.77,1600,7.58,0.001,0.02,0.59,0.36,0.35,0.04,203.22,50.8,25.4,6.35,0.12,0.03,11.35,1.71,0.11,5.68,0.86,0.05,14.19,2.14,0.13,0
07/08/2015 00:00:00,0.08,0,25.38,0,0,0,221.46,1600,7.58,0.001,0.02,0.58,0.36,0.34,0.03,202.32,50.58,25.29,6.32,0.13,0.03,11.32,1.71,0.11,5.66,0.85,0.05,14.15,2.14,0.13,0
08/08/2015 00:00:00,0.08,0,25.38,0,0,0,221.15,1600,7.58,0.001,0.02,0.57,0.36,0.32,0.03,201.42,50.36,25.18,6.29,0.14,0.04,11.3,1.71,0.11,5.65,0.85,0.05,14.12,2.13,0.13,0
09/08/2015 00:00:00,0.09,0,25.38,0,0,0,220.84,1600,7.58,0.001,0.02,0.56,0.36,0.3,0.03,200.52,50.13,25.07,6.27,0.15,0.04,11.27,1.7,0.11,5.63,0.85,0.05,14.08,2.13,0.13,0
10/08/2015 00:00:00,0.08,0,25.38,0,0,0,220.53,1600,7.58,0.001,0.02,0.54,0.36,0.28,0.03,199.62,49.91,24.95,6.24,0.17,0.04,11.24,1.7,0.11,5.62,0.85,0.05,14.05,2.12,0.13,0
11/08/2015 00:00:00,0.09,0,25.38,0,0,0,220.22,1600,7.58,0.001,0.02,0.53,0.36,0.27,0.03,198.73,49.68,24.84,6.21,0.18,0.05,11.21,1.69,0.11,5.61,0.85,0.05,14.01,2.12,0.13,0
12/08/2015 00:00:00,0.08,0,25.38,0,0,0,219.91,1600,7.58,0.001,0.02,0.52,0.36,0.25,0.03,197.83,49.46,24.73,6.18,0.19,0.05,11.18,1.69,0.11,5.59,0.84,0.05,13.98,2.11,0.13,0
13/08/2015 00:00:00,0.08,0,25.38,0,0,0,219.6,1600,7.58,0.001,0.02,0.51,0.36,0.23,0.02,196.93,49.23,24.62,6.15,0.21,0.05,11.16,1.68,0.11,5.58,0.84,0.05,13.94,2.1,0.13,0
14/08/2015 00:00:00,0.08,0,25.38,0,0,0,219.29,1600,7.58,0.001,0.02,0.49,0.36,0.22,0.02,196.03,49.01,24.5,6.13,0.22,0.05,11.13,1.68,0.1,5.56,0.84,0.05,13.91,2.1,0.13,0
15/08/2015 00:00:00,0.07,0,25.38,0,0,0,218.98,1600,7.58,0.001,0.02,0.48,0.36,0.2,0.02,195.13,48.78,24.39,6.1,0.23,0.06,11.1,1.68,0.1,5.55,0.84,0.05,13.87,2.09,0.13,0
16/08/2015 00:00:00,0.08,0,25.38,0,0,0,218.67,1600,7.58,0.001,0.02,0.47,0.36,0.18,0.02,194.24,48.56,24.28,6.07,0.25,0.06,11.07,1.67,0.1,5.54,0.84,0.05,13.84,2.09,0.13,0
17/08/2015 00:00:00,0.07,0,25.38,0,0,0,218.36,1600,7.58,0.001,0.02,0.45,0.36,0.16,0.02,193.34,48.33,24.17,6.04,0.26,0.06,11.04,1.67,0.1,5.52,0.83,0.05,13.8,2.08,0.13,0
18/08/2015 00:00:00,0.08,0,25.37,0,0,0,218.05,1600,7.58,0.001,0.02,0.44,0.36,0.15,0.01,192.44,48.11,24.06,6.01,0.27,0.07,11.01,1.66,0.1,5.51,0.83,0.05,13.77,2.08,0.13,0
19/08/2015 00:00:00,0.08,0,25.37,0,0,0,217.74,1600,7.58,0.001,0.02,0.43,0.36,0.13,0.01,191.54,47.89,23.94,5.99,0.28,0.07,10.99,1.66,0.1,5.49,0.83,0.05,13.73,2.07,0.13,0
20/08/2015 00:00:00,0.08,0,25.37,0,0,0,217.43,1600,7.58,0.001,0.02,0.43,0.36,0.13,0.01,190.38,47.6,23.8,5.95,0.28,0.07,10.93,1.65,0.1,5.47,0.83,0.05,13.67,2.06,0.13,0
21/08/2015 00:00:00,0.08,0,25.37,0,0,0,217.12,1600,7.58,0.001,0.02,0.43,0.36,0.13,0.01,189.22,47.31,23.65,5.91,0.28,0.07,10.88,1.64,0.1,5.44,0.82,0.05,13.6,2.05,0.13,0
22/08/2015 00:00:00,0.08,0,25.37,0,0,0,216.81,1600,7.58,0.001,0.02,0.44,0.36,0.14,0.01,188.07,47.02,23.51,5.88,0.28,0.07,10.83,1.63,0.1,5.41,0.82,0.05,13.54,2.04,0.13,0
23/08/2015 00:00:00,0.08,0,25.37,0,0,0,216.5,1600,7.58,0.001,0.02,0.44,0.36,0.14,0.01,186.91,46.73,23.36,5.84,0.28,0.07,10.78,1.63,0.1,5.39,0.81,0.05,13.47,2.03,0.13,0
24/08/2015 00:00:00,0.08,0,25.37,0,0,0,216.19,1600,7.58,0.001,0.02,0.44,0.36,0.14,0.01,185.75,46.44,23.22,5.8,0.27,0.07,10.72,1.62,0.1,5.36,0.81,0.05,13.4,2.02,0.13,0
25/08/2015 00:00:00,0.07,0,25.37,0,0,0,215.88,1600,7.58,0.001,0.02,0.44,0.36,0.14,0.01,184.59,46.15,23.07,5.77,0.27,0.07,10.67,1.61,0.1,5.33,0.81,0.05,13.34,2.01,0.13,0
26/08/2015 00:00:00,0.07,0,25.37,0,0,0,215.57,1600,7.58,0.001,0.02,0.45,0.36,0.15,0.01,183.43,45.86,22.93,5.73,0.27,0.07,10.62,1.6,0.1,5.31,0.8,0.05,13.27,2,0.13,0
27/08/2015 00:00:00,0.07,0,25.37,0,0,0,215.26,1600,7.58,0.001,0.02,0.45,0.36,0.15,0.01,182.27,45.57,22.78,5.7,0.27,0.07,10.56,1.59,0.1,5.28,0.8,0.05,13.2,1.99,0.12,0
28/08/2015 00:00:00,0.06,0,25.37,0,0,0,214.95,1600,7.58,0.001,0.02,0.45,0.36,0.15,0.01,181.11,45.28,22.64,5.66,0.27,0.07,10.51,1.59,0.1,5.26,0.79,0.05,13.14,1.98,0.12,0
29/08/2015 00:00:00,0.07,0,25.37,0,0,0,214.64,1600,7.58,0.001,0.02,0.45,0.36,0.15,0.02,179.95,44.99,22.49,5.62,0.27,0.07,10.46,1.58,0.1,5.23,0.79,0.05,13.07,1.97,0.12,0
30/08/2015 00:00:00,0.07,0,25.37,0,0,0,214.33,1600,7.58,0.001,0.02,0.46,0.36,0.15,0.02,178.79,44.7,22.35,5.59,0.26,0.07,10.41,1.57,0.1,5.2,0.79,0.05,13.01,1.96,0.12,0
31/08/2015 00:00:00,0.07,0,25.37,0,0,0,214.02,1600,7.58,0.001,0.02,0.46,0.36,0.16,0.02,177.63,44.41,22.2,5.55,0.26,0.07,10.35,1.56,0.1,5.18,0.78,0.05,12.94,1.95,0.12,0
01/09/2015 00:00:00,0.06,0,25.37,0,0,0,213.71,1600,7.58,0.001,0.02,0.46,0.36,0.16,0.02,176.47,44.12,22.06,5.51,0.26,0.06,10.3,1.55,0.1,5.15,0.78,0.05,12.87,1.94,0.12,0
02/09/2015 00:00:00,0.06,0,25.37,0,0,0,213.4,1600,7.58,0.001,0.02,0.46,0.36,0.16,0.02,175.31,43.83,21.91,5.48,0.26,0.06,10.25,1.55,0.1,5.12,0.77,0.05,12.81,1.93,0.12,0
03/09/2015 00:00:00,0.06,0,25.37,0,0,0,213.09,1600,7.58,0.001,0.02,0.47,0.36,0.16,0.02,174.16,43.54,21.77,5.44,0.26,0.06,10.19,1.54,0.1,5.1,0.77,0.05,12.74,1.92,0.12,0
04/09/2015 00:00:00,0.05,0,25.37,0,0,0,212.78,1600,7.58,0.001,0.02,0.47,0.36,0.17,0.02,173,43.25,21.62,5.41,0.25,0.06,10.14,1.53,0.1,5.07,0.77,0.05,12.68,1.91,0.12,0
05/09/2015 00:00:00,0.05,0,25.37,0,0,0,212.47,1600,7.58,0.001,0.02,0.47,0.36,0.17,0.02,171.84,42.96,21.48,5.37,0.25,0.06,10.09,1.52,0.1,5.04,0.76,0.05,12.61,1.9,0.12,0
06/09/2015 00:00:00,0.06,0,25.37,0,0,0,212.16,1600,7.58,0.001,0.02,0.47,0.36,0.17,0.02,170.68,42.67,21.33,5.33,0.25,0.06,10.04,1.51,0.09,5.02,0.76,0.05,12.54,1.89,0.12,0
07/09/2015 00:00:00,0.06,0,25.37,0,0,0,211.85,1600,7.58,0.001,0.02,0.48,0.36,0.17,0.02,169.52,42.38,21.19,5.3,0.25,0.06,9.98,1.51,0.09,4.99,0.75,0.05,12.48,1.88,0.12,0
