time,flow,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
2015-03-24 00:00:00,1.89,0.01,28.98,0,0,0,230.63,100,7.32,0.001,0.02,0.47,0.82,0.13,0.01,102.23,25.56,12.78,3.19,0.15,0.04,1.77,0.27,0.02,0.88,0.13,0.01,18.79,2.84,0.18,0
2015-03-25 00:00:00,1.85,0.01,29,0,0,0,230.63,100,7.31,0.001,0.02,0.48,0.84,0.13,0.01,101.96,25.49,12.74,3.19,0.15,0.04,1.76,0.27,0.02,0.88,0.13,0.01,18.7,2.82,0.18,0
2015-03-26 00:00:00,1.78,0.01,29.02,0,0,0,230.63,100,7.3,0.001,0.02,0.48,0.86,0.12,0.01,101.68,25.42,12.71,3.18,0.16,0.04,1.75,0.26,0.02,0.88,0.13,0.01,18.62,2.81,0.18,0
2015-03-27 00:00:00,12.19,0.01,29.04,0,0,0,230.63,100,7.29,0.001,0.02,0.49,0.88,0.11,0.01,101.4,25.35,12.68,3.17,0.16,0.04,1.74,0.26,0.02,0.87,0.13,0.01,18.53,2.8,0.17,0
2015-03-28 00:00:00,6.39,0.01,29.05,0,0,0,230.63,100,7.28,0.001,0.02,0.49,0.89,0.11,0.01,101.13,25.28,12.64,3.16,0.17,0.04,1.74,0.26,0.02,0.87,0.13,0.01,18.45,2.78,0.17,0
2015-03-29 00:00:00,2.01,0.01,29.07,0,0,0,230.63,100,7.27,0.001,0.02,0.5,0.91,0.1,0.01,100.85,25.21,12.61,3.15,0.18,0.04,1.73,0.26,0.02,0.86,0.13,0.01,18.36,2.77,0.17,0
2015-03-30 00:00:00,2.12,0.01,29.09,0,0,0,230.63,100,7.26,0.001,0.02,0.5,0.93,0.1,0.01,100.57,25.14,12.57,3.14,0.18,0.05,1.72,0.26,0.02,0.86,0.13,0.01,18.28,2.76,0.17,0
2015-03-31 00:00:00,1.99,0.01,29.13,0,0,0,233.44,100,7.51,0.001,0.02,0.52,0.9,0.1,0.01,101.6,25.4,12.7,3.18,0.17,0.04,1.74,0.26,0.02,0.87,0.13,0.01,18.53,2.8,0.17,0
2015-04-01 00:00:00,1.91,0.01,29.16,0,0,0,236.25,100,7.76,0.001,0.02,0.54,0.88,0.11,0.01,102.64,25.66,12.83,3.21,0.17,0.04,1.77,0.27,0.02,0.88,0.13,0.01,18.79,2.84,0.18,0
2015-04-02 00:00:00,1.84,0.01,29.06,0,0,0,235.71,100,7.73,0.001,0.02,0.56,0.85,0.11,0.01,103.67,25.92,12.96,3.24,0.16,0.04,1.79,0.27,0.02,0.9,0.14,0.01,19.05,2.88,0.18,0
2015-04-03 00:00:00,1.74,0.01,28.96,0,0,0,235.18,100,7.69,0.001,0.02,0.57,0.83,0.11,0.01,104.71,26.18,13.09,3.27,0.15,0.04,1.82,0.27,0.02,0.91,0.14,0.01,19.31,2.92,0.18,0
2015-04-04 00:00:00,1.67,0.01,28.86,0,0,0,234.64,100,7.66,0.001,0.02,0.59,0.8,0.12,0.01,105.74,26.43,13.22,3.3,0.15,0.04,1.84,0.28,0.02,0.92,0.14,0.01,19.57,2.95,0.18,0
2015-04-05 00:00:00,1.61,0.01,28.77,0,0,0,234.11,100,7.63,0.001,0.02,0.61,0.78,0.12,0.01,106.77,26.69,13.35,3.34,0.14,0.04,1.87,0.28,0.02,0.93,0.14,0.01,19.83,2.99,0.19,0
2015-04-06 00:00:00,1.57,0.01,28.67,0,0,0,233.57,100,7.6,0.001,0.02,0.63,0.75,0.13,0.01,107.81,26.95,13.48,3.37,0.13,0.03,1.89,0.29,0.02,0.95,0.14,0.01,20.09,3.03,0.19,0
2015-04-07 00:00:00,1.58,0.01,28.57,0,0,0,233.04,100,7.56,0.001,0.02,0.65,0.73,0.13,0.01,108.84,27.21,13.6,3.4,0.13,0.03,1.92,0.29,0.02,0.96,0.14,0.01,20.35,3.07,0.19,0
2015-04-08 00:00:00,16.31,0.01,28.47,0,0,0,232.5,100,7.53,0.001,0.02,0.67,0.7,0.13,0.01,109.87,27.47,13.73,3.43,0.12,0.03,1.94,0.29,0.02,0.97,0.15,0.01,20.61,3.11,0.19,0
2015-04-09 00:00:00,2.02,0.01,28.5,0,0,0,230.69,100,7.49,0.001,0.02,0.69,0.68,0.14,0.01,110.91,27.73,13.86,3.47,0.11,0.03,2.03,0.31,0.02,1.01,0.15,0.01,21.53,3.25,0.2,0
2015-04-10 00:00:00,1.91,0.01,28.52,0,0,0,228.88,100,7.46,0.001,0.02,0.7,0.66,0.14,0.01,111.94,27.99,13.99,3.5,0.11,0.03,2.11,0.32,0.02,1.06,0.16,0.01,22.45,3.39,0.21,0
2015-04-11 00:00:00,1.8,0.01,28.55,0,0,0,227.08,100,7.42,0.001,0.02,0.72,0.63,0.15,0.01,112.97,28.24,14.12,3.53,0.1,0.02,2.2,0.33,0.02,1.1,0.17,0.01,23.38,3.53,0.22,0
2015-04-12 00:00:00,1.76,0.01,28.57,0,0,0,225.27,100,7.38,0.001,0.02,0.74,0.61,0.15,0.02,114.01,28.5,14.25,3.56,0.09,0.02,2.29,0.35,0.02,1.14,0.17,0.01,24.3,3.67,0.23,0
2015-04-13 00:00:00,1.69,0.01,28.6,0,0,0,223.46,100,7.34,0.001,0.02,0.76,0.58,0.16,0.02,115.04,28.76,14.38,3.6,0.09,0.02,2.37,0.36,0.02,1.19,0.18,0.01,25.22,3.81,0.24,0
2015-04-14 00:00:00,1.62,0.01,28.62,0,0,0,221.65,100,7.31,0.001,0.02,0.78,0.56,0.16,0.02,116.07,29.02,14.51,3.63,0.08,0.02,2.46,0.37,0.02,1.23,0.19,0.01,26.14,3.95,0.25,0
2015-04-15 00:00:00,1.54,0.01,28.65,0,0,0,219.84,100,7.27,0.001,0.02,0.8,0.53,0.16,0.02,117.11,29.28,14.64,3.66,0.07,0.02,2.55,0.38,0.02,1.27,0.19,0.01,27.06,4.08,0.26,0
2015-04-16 00:00:00,1.44,0.01,28.68,0,0,0,218.04,100,7.23,0.001,0.02,0.82,0.51,0.17,0.02,118.14,29.54,14.77,3.69,0.07,0.02,2.63,0.4,0.02,1.32,0.2,0.01,27.98,4.22,0.26,0
2015-04-17 00:00:00,1.39,0.01,28.7,0,0,0,216.23,100,7.2,0.001,0.02,0.84,0.48,0.17,0.02,119.18,29.79,14.9,3.72,0.06,0.01,2.72,0.41,0.03,1.36,0.21,0.01,28.9,4.36,0.27,0
2015-04-18 00:00:00,1.37,0.01,28.73,0,0,0,214.42,100,7.16,0.001,0.02,0.85,0.46,0.18,0.02,120.21,30.05,15.03,3.76,0.05,0.01,2.81,0.42,0.03,1.4,0.21,0.01,29.82,4.5,0.28,0
2015-04-19 00:00:00,1.32,0.01,28.75,0,0,0,212.61,100,7.12,0.001,0.02,0.87,0.43,0.18,0.02,121.24,30.31,15.16,3.79,0.05,0.01,2.89,0.44,0.03,1.45,0.22,0.01,30.74,4.64,0.29,0
2015-04-20 00:00:00,1.27,0.01,28.78,0,0,0,210.8,100,7.08,0.001,0.02,0.89,0.41,0.19,0.02,122.28,30.57,15.28,3.82,0.04,0.01,2.98,0.45,0.03,1.49,0.22,0.01,31.66,4.78,0.3,0
2015-04-21 00:00:00,1.2,0.01,28.8,0,0,0,209,100,7.05,0.001,0.02,0.91,0.38,0.19,0.02,123.31,30.83,15.41,3.85,0.03,0.01,3.07,0.46,0.03,1.53,0.23,0.01,32.58,4.92,0.31,0
2015-04-22 00:00:00,1.19,0.01,28.83,0,0,0,207.19,100,7.01,0.001,0.02,0.93,0.36,0.19,0.02,124.34,31.09,15.54,3.89,0.03,0.01,3.15,0.48,0.03,1.58,0.24,0.01,33.5,5.06,0.32,0
2015-04-23 00:00:00,1.18,0.01,28.84,0,0,0,206.41,100,7,0.001,0.02,0.92,0.36,0.19,0.02,126.04,31.51,15.76,3.94,0.03,0.01,3.05,0.46,0.03,1.52,0.23,0.01,32.36,4.88,0.31,0
2015-04-24 00:00:00,1.15,0.01,28.86,0,0,0,205.63,100,6.98,0.001,0.02,0.91,0.36,0.19,0.02,127.74,31.93,15.97,3.99,0.03,0.01,2.94,0.44,0.03,1.47,0.22,0.01,31.22,4.71,0.29,0
2015-04-25 00:00:00,1.12,0.01,28.88,0,0,0,204.84,100,6.97,0.001,0.02,0.9,0.36,0.19,0.02,129.44,32.36,16.18,4.04,0.03,0.01,2.83,0.43,0.03,1.42,0.21,0.01,30.07,4.54,0.28,0
2015-04-26 00:00:00,1.05,0.01,28.89,0,0,0,204.06,100,6.96,0.001,0.02,0.89,0.36,0.18,0.02,131.13,32.78,16.39,4.1,0.03,0.01,2.72,0.41,0.03,1.36,0.21,0.01,28.93,4.37,0.27,0
2015-04-27 00:00:00,1.03,0.01,28.91,0,0,0,203.28,100,6.94,0.001,0.02,0.88,0.36,0.18,0.02,132.83,33.21,16.6,4.15,0.03,0.01,2.62,0.39,0.02,1.31,0.2,0.01,27.79,4.19,0.26,0
2015-04-28 00:00:00,1.02,0.01,28.92,0,0,0,202.5,100,6.93,0.001,0.02,0.87,0.36,0.18,0.02,134.53,33.63,16.82,4.2,0.03,0.01,2.51,0.38,0.02,1.25,0.19,0.01,26.64,4.02,0.25,0
2015-04-29 00:00:00,0.97,0.01,28.8,0,0,0,205.74,100,6.96,0.001,0.02,0.86,0.36,0.18,0.02,136.23,34.06,17.03,4.26,0.03,0.01,2.4,0.36,0.02,1.2,0.18,0.01,25.5,3.85,0.24,0
2015-04-30 00:00:00,0.96,0.01,28.67,0,0,0,208.98,100,6.98,0.001,0.02,0.85,0.36,0.18,0.02,137.93,34.48,17.24,4.31,0.03,0.01,2.29,0.35,0.02,1.15,0.17,0.01,24.36,3.68,0.23,0
2015-05-01 00:00:00,0.96,0.01,28.55,0,0,0,212.23,100,7,0.001,0.02,0.84,0.36,0.17,0.02,139.62,34.91,17.45,4.36,0.03,0.01,2.18,0.33,0.02,1.09,0.16,0.01,23.21,3.5,0.22,0
2015-05-02 00:00:00,0.96,0.01,28.42,0,0,0,215.47,100,7.03,0.001,0.02,0.83,0.36,0.17,0.02,141.32,35.33,17.67,4.42,0.04,0.01,2.08,0.31,0.02,1.04,0.16,0.01,22.07,3.33,0.21,0
2015-05-03 00:00:00,0.99,0.01,28.3,0,0,0,218.71,100,7.05,0.001,0.02,0.82,0.36,0.17,0.02,143.02,35.76,17.88,4.47,0.04,0.01,1.97,0.3,0.02,0.98,0.15,0.01,20.93,3.16,0.2,0
2015-05-04 00:00:00,0.99,0.01,28.17,0,0,0,221.95,100,7.08,0.001,0.02,0.81,0.36,0.17,0.02,144.72,36.18,18.09,4.52,0.04,0.01,1.86,0.28,0.02,0.93,0.14,0.01,19.78,2.99,0.19,0
2015-05-05 00:00:00,0.96,0.01,28.05,0,0,0,225.2,100,7.1,0.001,0.02,0.8,0.36,0.16,0.02,146.42,36.6,18.3,4.58,0.04,0.01,1.75,0.26,0.02,0.88,0.13,0.01,18.64,2.81,0.18,0
2015-05-06 00:00:00,0.97,0.01,27.92,0,0,0,228.44,100,7.13,0.001,0.02,0.79,0.36,0.16,0.02,148.11,37.03,18.51,4.63,0.04,0.01,1.65,0.25,0.02,0.82,0.12,0.01,17.5,2.64,0.17,0
2015-05-07 00:00:00,0.94,0.01,27.76,0,0,0,231.14,100,7.17,0.001,0.02,0.78,0.36,0.16,0.02,149.81,37.45,18.73,4.68,0.04,0.01,1.66,0.25,0.02,0.83,0.13,0.01,17.64,2.66,0.17,0
2015-05-08 00:00:00,0.85,0.01,27.6,0,0,0,233.84,100,7.21,0.001,0.02,0.77,0.36,0.16,0.02,151.51,37.88,18.94,4.73,0.04,0.01,1.67,0.25,0.02,0.84,0.13,0.01,17.79,2.69,0.17,0
2015-05-09 00:00:00,0.84,0.01,27.44,0,0,0,236.54,100,7.25,0.001,0.02,0.76,0.36,0.15,0.02,153.21,38.3,19.15,4.79,0.04,0.01,1.69,0.25,0.02,0.84,0.13,0.01,17.94,2.71,0.17,0
2015-05-10 00:00:00,0.85,0.01,27.28,0,0,0,239.24,100,7.29,0.001,0.02,0.74,0.36,0.15,0.02,154.91,38.73,19.36,4.84,0.04,0.01,1.7,0.26,0.02,0.85,0.13,0.01,18.08,2.73,0.17,0
2015-05-11 00:00:00,0.84,0.01,27.12,0,0,0,241.94,100,7.33,0.001,0.02,0.73,0.36,0.15,0.01,156.6,39.15,19.58,4.89,0.04,0.01,1.72,0.26,0.02,0.86,0.13,0.01,18.23,2.75,0.17,0
2015-05-12 00:00:00,0.84,0.01,26.96,0,0,0,244.64,100,7.37,0.001,0.02,0.72,0.36,0.15,0.01,158.3,39.58,19.79,4.95,0.04,0.01,1.73,0.26,0.02,0.86,0.13,0.01,18.38,2.77,0.17,0
2015-05-13 00:00:00,0.8,0.01,26.81,0,0,0,247.34,100,7.4,0.001,0.02,0.71,0.36,0.15,0.01,160,40,20,5,0.05,0.01,1.74,0.26,0.02,0.87,0.13,0.01,18.52,2.8,0.17,0
2015-05-14 00:00:00,0.8,0.01,26.65,0,0,0,250.04,100,7.44,0.001,0.02,0.7,0.36,0.14,0.01,161.7,40.42,20.21,5.05,0.05,0.01,1.76,0.27,0.02,0.88,0.13,0.01,18.67,2.82,0.18,0
2015-05-15 00:00:00,0.76,0.01,26.49,0,0,0,252.75,100,7.48,0.001,0.02,0.69,0.36,0.14,0.01,163.4,40.85,20.42,5.11,0.05,0.01,1.77,0.27,0.02,0.89,0.13,0.01,18.82,2.84,0.18,0
2015-05-16 00:00:00,0.76,0.01,26.33,0,0,0,255.45,100,7.52,0.001,0.02,0.68,0.36,0.14,0.01,165.09,41.27,20.64,5.16,0.05,0.01,1.78,0.27,0.02,0.89,0.13,0.01,18.96,2.86,0.18,0
2015-05-17 00:00:00,0.76,0.01,26.17,0,0,0,258.15,100,7.56,0.001,0.02,0.67,0.36,0.14,0.01,166.79,41.7,20.85,5.21,0.05,0.01,1.8,0.27,0.02,0.9,0.14,0.01,19.11,2.88,0.18,0
2015-05-18 00:00:00,0.77,0.01,26.01,0,0,0,260.85,100,7.6,0.001,0.02,0.66,0.36,0.13,0.01,168.49,42.12,21.06,5.27,0.05,0.01,1.81,0.27,0.02,0.91,0.14,0.01,19.26,2.91,0.18,0
2015-05-19 00:00:00,0.8,0.01,25.85,0,0,0,263.55,100,7.64,0.001,0.02,0.65,0.36,0.13,0.01,170.19,42.55,21.27,5.32,0.05,0.01,1.83,0.28,0.02,0.91,0.14,0.01,19.4,2.93,0.18,0
2015-05-20 00:00:00,0.79,0.01,25.69,0,0,0,266.25,100,7.68,0.001,0.02,0.64,0.36,0.13,0.01,171.89,42.97,21.49,5.37,0.05,0.01,1.84,0.28,0.02,0.92,0.14,0.01,19.55,2.95,0.18,0
2015-05-21 00:00:00,0.79,0.01,23.86,0,0,0,264.55,100,7.66,0.001,0.02,0.64,0.36,0.13,0.01,169.14,42.29,21.14,5.29,0.05,0.01,1.82,0.27,0.02,0.91,0.14,0.01,19.31,2.92,0.18,0
2015-05-22 00:00:00,0.76,0.01,25.87,0,0,0,262.86,100,7.63,0.001,0.02,0.63,0.36,0.14,0.01,166.4,41.6,20.8,5.2,0.06,0.01,1.8,0.27,0.02,0.9,0.14,0.01,19.07,2.88,0.18,0
2015-05-23 00:00:00,0.69,0.01,25.76,0,0,0,261.16,100,7.6,0.001,0.02,0.63,0.36,0.14,0.01,163.66,40.91,20.46,5.11,0.06,0.01,1.77,0.27,0.02,0.89,0.13,0.01,18.84,2.84,0.18,0
2015-05-24 00:00:00,0.67,0.01,25.66,0,0,0,259.46,100,7.58,0.001,0.02,0.62,0.36,0.15,0.01,160.91,40.23,20.11,5.03,0.06,0.01,1.75,0.26,0.02,0.88,0.13,0.01,18.6,2.81,0.18,0
2015-05-25 00:00:00,0.67,0.01,25.55,0,0,0,257.77,100,7.55,0.001,0.02,0.62,0.36,0.15,0.02,158.17,39.54,19.77,4.94,0.06,0.02,1.73,0.26,0.02,0.86,0.13,0.01,18.36,2.77,0.17,0
2015-05-26 00:00:00,0.67,0.01,25.45,0,0,0,256.07,100,7.53,0.001,0.02,0.61,0.36,0.16,0.02,155.43,38.86,19.43,4.86,0.06,0.02,1.71,0.26,0.02,0.85,0.13,0.01,18.12,2.74,0.17,0
2015-05-27 00:00:00,0.69,0.01,25.34,0,0,0,254.38,100,7.5,0.001,0.02,0.61,0.36,0.16,0.02,152.69,38.17,19.09,4.77,0.06,0.02,1.68,0.25,0.02,0.84,0.13,0.01,17.89,2.7,0.17,0
2015-05-28 00:00:00,0.69,0.01,25.23,0,0,0,252.68,100,7.48,0.001,0.02,0.6,0.36,0.17,0.02,149.94,37.49,18.74,4.69,0.07,0.02,1.66,0.25,0.02,0.83,0.13,0.01,17.65,2.66,0.17,0
2015-05-29 00:00:00,0.68,0.01,25.13,0,0,0,250.98,100,7.46,0.001,0.02,0.6,0.36,0.17,0.02,147.2,36.8,18.4,4.6,0.07,0.02,1.64,0.25,0.02,0.82,0.12,0.01,17.41,2.63,0.16,0
2015-05-30 00:00:00,0.72,0.01,25.02,0,0,0,249.29,100,7.43,0.001,0.02,0.59,0.36,0.18,0.02,144.46,36.11,18.06,4.51,0.07,0.02,1.62,0.24,0.02,0.81,0.12,0.01,17.17,2.59,0.16,0
2015-05-31 00:00:00,0.74,0.01,24.92,0,0,0,247.59,100,7.41,0.001,0.02,0.59,0.36,0.18,0.02,141.71,35.43,17.71,4.43,0.07,0.02,1.59,0.24,0.02,0.8,0.12,0.01,16.93,2.56,0.16,0
2015-06-01 00:00:00,0.68,0.01,24.81,0,0,0,245.89,100,7.38,0.001,0.02,0.58,0.36,0.18,0.02,138.97,34.74,17.37,4.34,0.07,0.02,1.57,0.24,0.01,0.79,0.12,0.01,16.7,2.52,0.16,0
2015-06-02 00:00:00,0.61,0.01,24.71,0,0,0,244.2,100,7.35,0.001,0.02,0.58,0.36,0.19,0.02,136.23,34.06,17.03,4.26,0.08,0.02,1.55,0.23,0.01,0.77,0.12,0.01,16.46,2.48,0.16,0
2015-06-03 00:00:00,0.59,0.01,24.72,0,0,0,242.5,100,7.33,0.001,0.02,0.57,0.36,0.19,0.02,133.49,33.37,16.69,4.17,0.08,0.02,1.53,0.23,0.01,0.76,0.12,0.01,16.22,2.45,0.15,0
2015-06-04 00:00:00,0.57,0.01,24.73,0,0,0,244.06,100,7.37,0.001,0.02,0.57,0.36,0.2,0.02,130.74,32.69,16.34,4.09,0.08,0.02,1.51,0.23,0.01,0.76,0.11,0.01,16.1,2.43,0.15,0
2015-06-05 00:00:00,0.54,0.01,24.74,0,0,0,245.63,100,7.42,0.001,0.02,0.56,0.36,0.2,0.02,128,32,16,4,0.08,0.02,1.5,0.23,0.01,0.75,0.11,0.01,15.97,2.41,0.15,0
2015-06-06 00:00:00,0.56,0.01,25.87,0,0,0,247.19,100,7.46,0.001,0.02,0.56,0.36,0.21,0.02,125.26,31.31,15.66,3.91,0.08,0.02,1.49,0.23,0.01,0.75,0.11,0.01,15.85,2.39,0.15,0
2015-06-07 00:00:00,0.54,0.01,25.76,0,0,0,248.75,100,7.5,0.001,0.02,0.55,0.36,0.21,0.02,122.51,30.63,15.31,3.83,0.08,0.02,1.48,0.22,0.01,0.74,0.11,0.01,15.73,2.37,0.15,0
2015-06-08 00:00:00,0.56,0.01,25.66,0,0,0,250.31,100,7.55,0.001,0.02,0.55,0.36,0.22,0.02,119.77,29.94,14.97,3.74,0.09,0.02,1.47,0.22,0.01,0.73,0.11,0.01,15.6,2.35,0.15,0
2015-06-09 00:00:00,0.57,0.01,25.55,0,0,0,251.87,100,7.59,0.001,0.02,0.54,0.36,0.22,0.02,117.03,29.26,14.63,3.66,0.09,0.02,1.46,0.22,0.01,0.73,0.11,0.01,15.48,2.34,0.15,0
2015-06-10 00:00:00,0.54,0.01,25.45,0,0,0,253.44,100,7.63,0.001,0.02,0.54,0.36,0.23,0.02,114.29,28.57,14.29,3.57,0.09,0.02,1.45,0.22,0.01,0.72,0.11,0.01,15.35,2.32,0.14,0
2015-06-11 00:00:00,0.54,0.01,25.34,0,0,0,255,100,7.68,0.001,0.02,0.53,0.36,0.23,0.02,111.54,27.89,13.94,3.49,0.09,0.02,1.43,0.22,0.01,0.72,0.11,0.01,15.23,2.3,0.14,0
2015-06-12 00:00:00,0.52,0.01,25.23,0,0,0,256.56,100,7.72,0.001,0.02,0.53,0.36,0.24,0.02,108.8,27.2,13.6,3.4,0.09,0.02,1.42,0.21,0.01,0.71,0.11,0.01,15.11,2.28,0.14,0
2015-06-13 00:00:00,0.54,0.01,25.13,0,0,0,258.13,100,7.77,0.001,0.02,0.52,0.36,0.24,0.02,106.06,26.51,13.26,3.31,0.1,0.02,1.41,0.21,0.01,0.7,0.11,0.01,14.98,2.26,0.14,0
2015-06-14 00:00:00,0.53,0.01,25.02,0,0,0,259.69,100,7.81,0.001,0.02,0.52,0.36,0.24,0.02,103.31,25.83,12.91,3.23,0.1,0.02,1.4,0.21,0.01,0.7,0.11,0.01,14.86,2.24,0.14,0
2015-06-15 00:00:00,0.53,0.01,24.92,0,0,0,261.25,100,7.85,0.001,0.02,0.51,0.36,0.25,0.02,100.57,25.14,12.57,3.14,0.1,0.02,1.39,0.21,0.01,0.69,0.1,0.01,14.73,2.22,0.14,0
2015-06-16 00:00:00,0.53,0.01,24.81,0,0,0,262.81,100,7.9,0.001,0.02,0.51,0.36,0.25,0.03,97.83,24.46,12.23,3.06,0.1,0.03,1.38,0.21,0.01,0.69,0.1,0.01,14.61,2.21,0.14,0
2015-06-17 00:00:00,0.5,0.01,24.71,0,0,0,264.38,100,7.94,0.001,0.02,0.5,0.36,0.26,0.03,95.09,23.77,11.89,2.97,0.1,0.03,1.36,0.21,0.01,0.68,0.1,0.01,14.49,2.19,0.14,0
2015-06-18 00:00:00,0.46,0.01,24.72,0,0,0,264.13,100,7.89,0.001,0.02,0.72,0.36,0.25,0.03,93.81,23.45,11.73,2.93,0.11,0.03,1.41,0.21,0.01,0.71,0.11,0.01,15.01,2.27,0.14,0
2015-06-19 00:00:00,0.42,0.01,24.73,0,0,0,263.88,100,7.84,0.001,0.02,0.95,0.36,0.25,0.02,92.54,23.13,11.57,2.89,0.11,0.03,1.46,0.22,0.01,0.73,0.11,0.01,15.54,2.35,0.15,0
2015-06-20 00:00:00,0.39,0.01,24.74,0,0,0,263.64,100,7.8,0.001,0.02,1.17,0.36,0.24,0.02,91.27,22.82,11.41,2.85,0.11,0.03,1.51,0.23,0.01,0.76,0.11,0.01,16.07,2.43,0.15,0
2015-06-21 00:00:00,0.41,0.01,25.76,0,0,0,263.39,100,7.75,0.001,0.02,1.4,0.36,0.24,0.02,89.99,22.5,11.25,2.81,0.11,0.03,1.56,0.24,0.01,0.78,0.12,0.01,16.6,2.51,0.16,0
2015-06-22 00:00:00,0.39,0.01,25.66,0,0,0,263.15,100,7.7,0.001,0.02,1.62,0.36,0.23,0.02,88.72,22.18,11.09,2.77,0.12,0.03,1.61,0.24,0.02,0.81,0.12,0.01,17.13,2.59,0.16,0
2015-06-23 00:00:00,0.45,0.01,25.55,0,0,0,262.9,100,7.65,0.001,0.02,1.85,0.36,0.22,0.02,87.44,21.86,10.93,2.73,0.12,0.03,1.66,0.25,0.02,0.83,0.13,0.01,17.66,2.67,0.17,0
2015-06-24 00:00:00,0.44,0.01,25.45,0,0,0,262.66,100,7.61,0.001,0.02,2.07,0.36,0.22,0.02,86.17,21.54,10.77,2.69,0.12,0.03,1.71,0.26,0.02,0.86,0.13,0.01,18.19,2.75,0.17,0
2015-06-25 00:00:00,0.4,0.01,25.34,0,0,0,262.41,100,7.56,0.001,0.02,2.3,0.36,0.21,0.02,84.9,21.22,10.61,2.65,0.13,0.03,1.76,0.27,0.02,0.88,0.13,0.01,18.72,2.82,0.18,0
2015-06-26 00:00:00,0.36,0.01,25.23,0,0,0,262.17,100,7.51,0.001,0.02,2.52,0.36,0.21,0.02,83.62,20.91,10.45,2.61,0.13,0.03,1.81,0.27,0.02,0.91,0.14,0.01,19.24,2.9,0.18,0
2015-06-27 00:00:00,0.36,0.01,25.13,0,0,0,261.92,100,7.46,0.001,0.02,2.74,0.36,0.2,0.02,82.35,20.59,10.29,2.57,0.13,0.03,1.86,0.28,0.02,0.93,0.14,0.01,19.77,2.98,0.19,0
2015-06-28 00:00:00,0.38,0.01,25.02,0,0,0,261.67,100,7.41,0.001,0.02,2.97,0.36,0.19,0.02,81.08,20.27,10.13,2.53,0.13,0.03,1.91,0.29,0.02,0.96,0.14,0.01,20.3,3.06,0.19,0
2015-06-29 00:00:00,0.39,0.01,24.92,0,0,0,261.43,100,7.37,0.001,0.02,3.19,0.36,0.19,0.02,79.8,19.95,9.98,2.49,0.14,0.03,1.96,0.3,0.02,0.98,0.15,0.01,20.83,3.14,0.2,0
2015-06-30 00:00:00,0.38,0.01,24.81,0,0,0,261.18,100,7.32,0.001,0.02,3.42,0.36,0.18,0.02,78.53,19.63,9.82,2.45,0.14,0.03,2.01,0.3,0.02,1.01,0.15,0.01,21.36,3.22,0.2,0
2015-07-01 00:00:00,0.37,0.01,24.71,0,0,0,260.94,100,7.27,0.001,0.02,3.64,0.36,0.18,0.02,77.26,19.31,9.66,2.41,0.14,0.04,2.06,0.31,0.02,1.03,0.16,0.01,21.89,3.3,0.21,0
2015-07-02 00:00:00,0.37,0.01,24.72,0,0,0,259.53,100,7.27,0.001,0.02,3.87,0.36,0.17,0.02,75.98,19,9.5,2.37,0.14,0.04,2.02,0.3,0.02,1.01,0.15,0.01,21.47,3.24,0.2,0
2015-07-03 00:00:00,0.33,0.01,24.73,0,0,0,258.13,100,7.27,0.001,0.02,4.09,0.36,0.17,0.02,74.71,18.68,9.34,2.33,0.15,0.04,1.98,0.3,0.02,0.99,0.15,0.01,21.04,3.18,0.2,0
2015-07-04 00:00:00,0.32,0.01,24.74,0,0,0,256.72,100,7.27,0.001,0.02,4.32,0.36,0.16,0.02,73.44,18.36,9.18,2.29,0.15,0.04,1.94,0.29,0.02,0.97,0.15,0.01,20.62,3.11,0.19,0
2015-07-05 00:00:00,0.33,0.01,24.74,0,0,0,255.31,100,7.27,0.001,0.02,4.54,0.36,0.15,0.02,72.16,18.04,9.02,2.26,0.15,0.04,1.9,0.29,0.02,0.95,0.14,0.01,20.2,3.05,0.19,0
2015-07-06 00:00:00,0.34,0.01,24.75,0,0,0,253.91,100,7.27,0.001,0.02,4.77,0.36,0.15,0.01,70.89,17.72,8.86,2.22,0.16,0.04,1.86,0.28,0.02,0.93,0.14,0.01,19.78,2.98,0.19,0
2015-07-07 00:00:00,0.34,0.01,24.76,0,0,0,252.5,100,7.27,0.001,0.02,4.99,0.36,0.14,0.01,69.62,17.4,8.7,2.18,0.16,0.04,1.82,0.27,0.02,0.91,0.14,0.01,19.35,2.92,0.18,0
2015-07-08 00:00:00,0.34,0.01,24.77,0,0,0,251.09,100,7.27,0.001,0.02,5.21,0.36,0.14,0.01,68.34,17.09,8.54,2.14,0.16,0.04,1.78,0.27,0.02,0.89,0.13,0.01,18.93,2.86,0.18,0
2015-07-09 00:00:00,0.31,0.01,24.78,0,0,0,249.69,100,7.27,0.001,0.02,5.44,0.36,0.13,0.01,67.07,16.77,8.38,2.1,0.16,0.04,1.74,0.26,0.02,0.87,0.13,0.01,18.51,2.79,0.17,0
2015-07-10 00:00:00,0.33,0.01,24.79,0,0,0,248.28,100,7.27,0.001,0.02,5.66,0.36,0.13,0.01,65.8,16.45,8.22,2.06,0.17,0.04,1.7,0.26,0.02,0.85,0.13,0.01,18.09,2.73,0.17,0
